crop_age_days,sat_ndvi,sat_ndre,sat_ndwi,sat_evi,sat_temp_celsius,sat_diurnal_temp_range,sat_solar_radiation_kwh_m2,sat_precipitation_mm,gdd,hydro_thermal_index,factory_sugar_recovery_pct
377.7,0.8533,0.3454,0.574,0.9369,25.0,13.1,5.52,0.08,491.4,66.81,12.85
330.3,0.6578,0.464,0.4943,0.5655,22.6,12.0,5.1,2.55,348.9,17.32,12.85
411.5,0.7987,0.2614,0.3865,0.7755,24.8,14.1,5.23,2.61,527.3,20.42,12.85
462.9,0.8749,0.4117,0.3915,0.8854,24.5,13.6,9.29,0.41,578.7,90.23,12.85
460.6,0.7249,0.4191,0.4864,0.644,26.7,12.6,5.64,0.59,678.5,44.89,12.85
337.2,0.8928,0.6323,0.6199,1.0144,27.9,15.9,8.19,0.98,534.8,65.51,12.85
249.4,0.8422,0.6324,0.6273,0.9158,29.1,11.8,5.31,1.36,427.0,26.51,12.61
476.1,0.7449,0.2843,0.3402,0.6609,28.7,8.0,5.49,0.51,793.8,29.17,12.85
438.1,0.6998,0.4361,0.6957,0.6438,25.8,14.5,7.29,1.35,604.1,44.91,12.85
252.4,0.8137,0.5753,0.752,0.8685,22.4,9.3,7.09,0.53,262.7,42.95,12.69
459.4,0.7754,0.4596,0.4796,0.806,30.5,14.0,9.28,0.09,848.6,119.66,12.85
446.2,0.6578,0.4849,0.4947,0.5751,27.5,15.6,9.25,0.0,693.4,143.91,12.85
354.9,0.8606,0.3555,0.6314,0.8557,26.2,13.3,8.51,0.16,503.3,97.34,12.85
373.7,0.8018,0.3832,0.5436,0.7255,34.1,12.4,7.71,2.36,827.3,28.39,12.85
323.7,0.8364,0.4007,0.4394,0.9161,32.5,11.1,7.05,4.88,662.2,13.35,12.85
234.2,0.7376,0.1778,0.2467,0.6131,34.0,10.3,6.6,0.84,515.5,36.98,10.87
307.2,0.8,0.4213,0.4273,0.7859,28.9,10.2,9.26,1.08,520.0,45.35,12.85
428.7,0.6342,0.3876,0.435,0.5179,23.8,12.7,7.71,0.24,507.3,79.28,12.85
221.2,0.6815,0.3821,0.4184,0.5719,31.7,13.8,7.61,1.2,436.8,47.55,11.1
306.7,0.7296,0.2704,0.2948,0.6529,24.9,13.1,6.04,0.23,395.2,64.17,12.85
323.5,0.8567,0.5532,0.4377,0.9625,28.2,8.8,5.21,1.42,523.4,18.94,12.85
359.7,0.602,0.3722,0.4912,0.4517,22.9,11.4,9.25,4.06,392.5,20.93,12.85
459.2,0.6772,0.5661,0.3935,0.6087,33.6,14.1,6.41,0.33,989.7,68.27,12.85
310.0,0.61,0.276,0.5093,0.4637,23.8,11.3,6.99,2.17,364.7,24.89,12.85
310.2,0.8755,0.2964,0.5217,0.7939,34.6,11.8,5.52,0.04,702.4,63.0,12.85
411.8,0.7277,0.2702,0.4038,0.6562,34.1,13.9,8.77,0.71,909.9,71.62,12.85
337.6,0.8872,0.4974,0.5235,0.9151,28.5,13.0,5.12,0.18,557.1,56.43,12.85
278.4,0.8044,0.3688,0.2629,0.7243,32.4,10.7,8.75,0.65,568.5,56.61,12.85
337.6,0.8705,0.2421,0.6252,0.8353,30.7,15.1,5.63,0.29,630.4,65.95,12.85
256.6,0.6723,0.1553,0.3605,0.5287,33.2,8.5,8.99,0.7,545.1,44.73,11.56
265.9,0.693,0.3809,0.2816,0.5896,28.0,16.0,8.28,0.81,426.6,73.02,12.85
349.6,0.8965,0.5065,0.4489,1.0386,33.0,8.1,5.74,0.54,734.2,30.16,12.85
328.9,0.8377,0.5524,0.6953,0.916,28.5,7.1,7.55,1.6,541.9,20.68,12.85
457.9,0.7584,0.2117,0.498,0.6786,35.2,15.0,6.41,3.77,1061.0,20.17,12.85
314.2,0.8093,0.5508,0.4565,0.7989,28.8,9.2,5.8,0.77,528.2,30.21,12.85
371.0,0.8923,0.3617,0.6898,1.018,28.5,13.6,8.87,0.32,611.2,91.1,12.85
384.4,0.7118,0.1675,0.156,0.5543,33.0,14.3,6.82,0.47,806.9,66.14,12.85
223.4,0.7502,0.4547,0.4146,0.7441,33.5,14.7,6.79,2.89,480.4,25.75,11.47
392.5,0.9053,0.6476,0.6917,1.0537,29.8,15.9,5.76,1.27,697.2,40.41,12.85
266.3,0.8414,0.276,0.5533,0.7282,24.5,9.6,6.72,0.91,333.3,33.95,12.27
469.9,0.7611,0.3269,0.5918,0.6455,28.5,13.4,8.92,0.24,777.6,96.12,12.85
258.7,0.7303,0.6032,0.4463,0.7313,35.6,8.0,6.63,0.9,609.2,28.13,12.62
327.8,0.7341,0.3529,0.6183,0.6806,32.5,10.7,9.28,0.49,673.4,66.43,12.85
242.2,0.6328,0.0811,0.3769,0.4752,33.4,14.6,9.26,4.3,517.2,25.55,10.73
479.2,0.7736,0.3026,0.4418,0.6828,22.5,10.3,5.65,3.23,501.2,13.77,12.85
350.6,0.7397,0.3111,0.4344,0.6741,28.6,12.3,5.8,0.13,580.2,63.13,12.85
374.8,0.9082,0.5939,0.6978,1.0007,31.1,11.5,8.88,1.09,714.1,49.0,12.85
237.4,0.7654,0.4753,0.6375,0.7571,33.6,12.8,6.77,0.38,513.4,62.73,12.01
415.0,0.7393,0.624,0.4466,0.7497,22.7,15.8,5.02,0.79,443.6,44.1,12.85
274.6,0.7093,0.295,0.2799,0.6069,33.9,7.5,6.23,3.14,602.3,11.29,11.39
453.5,0.6883,0.2707,0.3932,0.6182,29.7,12.2,7.69,1.12,801.7,44.03,12.85
273.3,0.7209,0.3502,0.6991,0.6615,24.8,14.8,8.6,0.61,348.8,78.84,12.85
269.6,0.8598,0.5324,0.5324,0.8425,26.4,11.3,5.6,0.35,389.3,47.03,12.85
229.5,0.61,0.3503,0.3411,0.4763,25.9,7.7,5.5,2.42,320.1,12.4,10.56
342.7,0.9075,0.4809,0.6544,1.0647,29.4,12.0,9.15,1.47,597.5,44.63,12.85
366.9,0.799,0.5036,0.425,0.831,22.7,10.0,8.38,0.95,393.4,43.0,12.85
237.1,0.8613,0.2892,0.4339,0.868,24.2,8.4,7.65,0.37,289.7,46.97,11.47
421.6,0.9033,0.3227,0.6847,0.9684,33.4,14.6,8.46,0.61,901.4,76.94,12.85
337.9,0.7517,0.2755,0.2597,0.6481,23.9,11.7,6.93,4.82,400.6,13.92,12.85
356.3,0.8251,0.4486,0.3388,0.8188,25.3,15.4,8.41,1.1,472.8,61.66,12.85
334.6,0.7943,0.5237,0.6955,0.7973,28.3,14.3,6.67,0.77,547.0,53.8,12.85
324.2,0.7525,0.5444,0.4751,0.7031,29.2,13.2,6.1,1.11,558.9,38.34,12.85
365.5,0.913,0.5432,0.6458,1.0796,32.7,7.0,8.28,2.26,756.3,17.87,12.85
260.4,0.8746,0.4504,0.5494,0.9179,28.3,10.9,6.89,0.62,423.4,46.04,12.69
267.3,0.7368,0.3002,0.5917,0.6567,33.1,8.8,9.42,0.3,562.9,63.81,12.56
444.1,0.8335,0.4083,0.5132,0.8778,30.7,15.2,6.57,1.32,828.5,43.07,12.85
466.0,0.6556,0.474,0.2237,0.525,23.6,8.6,9.15,1.64,539.8,29.68,12.85
317.1,0.7154,0.4001,0.4543,0.6309,24.2,9.6,9.2,1.87,386.5,30.68,12.85
290.4,0.6618,0.4734,0.6345,0.5588,28.1,11.7,6.09,3.21,468.1,16.87,12.38
387.4,0.713,0.5048,0.422,0.6354,27.6,9.4,8.59,0.7,602.7,47.47,12.85
326.3,0.8149,0.3621,0.6007,0.8469,32.4,8.9,6.95,0.12,665.9,55.27,12.85
226.6,0.7256,0.5648,0.3548,0.6604,30.1,12.4,9.13,4.77,410.8,19.61,11.31
260.6,0.8505,0.4871,0.5677,0.9128,27.4,7.8,7.03,0.86,402.2,29.52,12.51
406.2,0.8254,0.5324,0.6257,0.826,24.4,7.5,8.35,1.46,503.2,25.49,12.85
391.3,0.6746,0.2293,0.5798,0.5733,25.2,10.4,7.1,1.65,515.6,27.77,12.85
227.0,0.8138,0.4467,0.4585,0.8497,30.1,13.5,6.03,1.19,410.0,37.17,11.58
277.7,0.6519,0.4224,0.5189,0.5315,27.9,12.0,5.9,0.34,442.3,52.6,12.71
280.1,0.6429,0.3128,0.3075,0.5194,29.2,10.8,6.91,2.11,482.0,24.02,12.54
394.7,0.6865,0.3211,0.6066,0.6113,24.4,12.1,8.4,2.44,489.0,29.5,12.85
225.1,0.6274,0.1797,0.4987,0.5074,31.3,10.3,7.72,1.21,434.1,35.99,10.46
247.1,0.7085,0.3501,0.3523,0.5515,33.9,15.4,8.1,1.01,542.0,62.28,12.31
428.0,0.8288,0.3141,0.3695,0.846,25.6,7.5,6.27,0.18,582.5,39.77,12.85
266.4,0.7508,0.2643,0.3381,0.7,28.9,13.1,7.17,0.13,449.8,82.72,12.85
389.7,0.7952,0.2504,0.5945,0.7525,35.7,15.0,5.2,0.62,922.0,48.15,12.85
281.9,0.7955,0.4543,0.6228,0.8419,26.7,14.2,8.68,0.56,413.5,79.27,12.85
245.9,0.7303,0.3699,0.6441,0.6803,30.3,8.7,9.45,4.61,450.7,14.6,11.33
283.2,0.7684,0.5055,0.5532,0.7808,23.3,9.7,6.83,2.3,319.0,20.03,12.85
407.8,0.7514,0.198,0.4005,0.6288,30.5,13.5,5.05,1.62,753.8,25.95,12.85
442.5,0.8602,0.4009,0.3628,0.8829,23.3,7.8,5.76,1.09,498.0,21.36,12.85
435.9,0.822,0.4228,0.4221,0.8741,35.4,14.3,7.94,0.27,1021.2,89.07,12.85
323.3,0.8676,0.4387,0.5474,0.8988,32.0,13.5,7.75,5.76,647.2,15.46,12.85
393.7,0.7108,0.3746,0.5331,0.6725,33.0,13.6,8.55,0.71,828.1,67.99,12.85
273.3,0.7933,0.2548,0.31,0.7343,31.9,7.9,6.14,0.17,542.7,41.5,12.61
296.2,0.8156,0.4138,0.2465,0.6958,30.3,13.5,8.44,1.02,540.8,56.18,12.85
453.0,0.891,0.2779,0.6952,0.9078,28.3,13.1,8.1,3.11,738.4,25.86,12.85
223.4,0.7185,0.3517,0.5328,0.6367,34.0,14.5,6.45,3.27,491.8,21.86,10.46
242.2,0.7792,0.3761,0.5847,0.7992,35.4,7.4,7.45,0.02,566.7,54.08,11.96
274.1,0.7778,0.3452,0.5377,0.6854,29.0,7.2,5.66,3.26,465.5,9.58,11.46
226.9,0.9059,0.5316,0.6814,1.0589,35.0,10.4,7.04,0.48,522.8,49.4,11.74
267.2,0.8333,0.3766,0.7448,0.91,30.2,8.3,8.97,0.06,485.4,70.56,12.85
371.6,0.787,0.417,0.3607,0.6983,29.5,12.0,6.9,2.82,651.7,21.69,12.85
329.6,0.7032,0.2414,0.5477,0.6095,28.4,15.3,8.78,2.99,539.3,33.55,12.85
452.1,0.7882,0.486,0.7318,0.8187,24.9,10.5,7.66,1.36,584.6,34.13,12.85
432.5,0.8432,0.4898,0.6694,0.9303,22.1,14.6,5.86,1.28,434.8,37.53,12.85
308.9,0.8359,0.4479,0.3615,0.814,25.4,7.0,7.61,2.52,413.3,15.17,12.85
287.5,0.6232,0.3189,0.3093,0.5107,29.1,8.5,7.28,2.31,492.6,18.7,12.58
318.7,0.7836,0.4618,0.4963,0.7507,27.3,7.3,6.79,3.31,488.3,11.46,12.85
373.5,0.749,0.6047,0.5553,0.725,28.3,10.0,5.54,1.21,608.0,24.98,12.85
289.7,0.8416,0.4161,0.2529,0.7803,35.7,15.2,6.88,5.15,687.4,16.97,12.85
382.3,0.7985,0.626,0.6488,0.8112,26.9,7.9,5.33,8.34,569.7,4.49,12.85
326.4,0.8558,0.0948,0.4901,0.7342,28.3,12.5,5.44,0.19,533.1,57.19,12.85
363.5,0.6936,0.0975,0.4497,0.5441,23.9,11.1,6.87,2.84,431.5,19.79,12.85
333.4,0.6418,0.4006,0.5982,0.5404,22.7,15.4,6.37,1.04,355.8,48.28,12.85
296.6,0.7805,0.2783,0.4972,0.7124,32.9,8.1,9.16,0.74,618.5,42.79,12.85
466.6,0.8768,0.3993,0.288,0.8448,30.0,8.9,6.69,1.42,839.4,24.59,12.85
418.5,0.8916,0.336,0.4388,0.9177,32.6,7.3,8.41,0.09,864.3,56.25,12.85
256.4,0.775,0.2443,0.4749,0.6982,24.1,10.9,7.39,1.06,310.2,39.12,11.96
445.8,0.8264,0.1586,0.2392,0.7374,30.0,9.5,8.17,3.07,802.7,19.06,12.85
346.7,0.8812,0.3769,0.645,0.8498,25.6,14.8,6.17,0.36,469.9,67.27,12.85
452.6,0.7663,0.4147,0.6783,0.7922,25.2,12.4,9.24,0.83,597.1,62.7,12.85
428.0,0.7683,0.4561,0.4368,0.7069,22.2,12.5,7.39,4.21,434.9,17.77,12.85
330.6,0.8168,0.2297,0.427,0.7847,23.8,11.8,8.74,0.84,390.9,56.01,12.85
225.8,0.6885,0.5901,0.6959,0.6235,26.3,7.8,6.64,0.67,323.6,31.21,11.35
289.9,0.8969,0.4665,0.6094,1.0429,23.6,11.0,5.45,0.87,337.3,32.06,12.85
360.8,0.6136,0.2644,0.3566,0.4899,35.8,16.0,8.03,1.1,858.8,61.2,12.85
384.7,0.8328,0.3789,0.4542,0.8593,26.3,14.5,5.03,1.5,550.9,29.24,12.85
287.1,0.7109,0.5778,0.4816,0.6723,23.8,15.0,7.14,2.42,339.4,31.4,12.85
256.2,0.7581,0.2892,0.5774,0.7264,24.8,14.4,5.87,0.9,327.6,44.44,12.02
437.1,0.61,0.3965,0.5681,0.4646,30.2,7.9,7.82,2.55,796.7,17.46,12.85
475.9,0.6861,0.3976,0.549,0.6327,22.9,9.0,9.41,1.14,518.6,39.69,12.85
356.7,0.7661,0.3694,0.5412,0.6283,34.1,7.0,7.09,0.62,787.3,30.76,12.85
264.6,0.6787,0.4843,0.3553,0.6128,35.5,9.7,8.68,1.61,620.9,32.37,12.85
290.8,0.8203,0.4352,0.5432,0.8487,25.5,8.0,7.29,1.9,391.3,20.06,12.85
224.8,0.7597,0.3399,0.487,0.6548,28.3,11.3,7.23,1.22,366.4,36.58,11.09
457.7,0.8394,0.5847,0.4656,0.9013,22.3,13.1,9.19,0.09,471.9,110.62,12.85
250.6,0.6782,0.3807,0.3458,0.5242,31.0,14.9,9.0,0.28,475.4,104.67,12.44
369.9,0.8813,0.497,0.6221,0.982,27.8,13.7,8.54,0.5,584.2,78.01,12.85
291.3,0.7509,0.301,0.3627,0.6914,25.8,15.4,6.33,0.5,401.4,65.3,12.85
364.1,0.7162,0.1819,0.2704,0.6026,24.9,7.5,7.45,1.68,469.5,20.83,12.85
389.4,0.6385,0.4563,0.3114,0.5009,31.2,7.1,6.01,0.03,745.9,41.56,12.85
435.7,0.7495,0.5248,0.7405,0.7615,27.8,13.0,7.0,2.11,689.6,29.11,12.85
273.7,0.7187,0.4289,0.3322,0.5764,24.5,9.6,7.18,0.46,342.5,47.14,12.71
222.9,0.7828,0.5078,0.3004,0.6816,31.6,9.3,8.74,0.56,437.9,52.13,11.59
255.6,0.8145,0.2977,0.6077,0.7595,29.9,10.0,9.03,1.13,457.8,42.39,12.31
454.0,0.857,0.3905,0.6179,0.8887,34.0,9.4,6.87,0.36,999.8,47.43,12.85
447.2,0.8876,0.5277,0.3623,0.9247,23.6,11.6,5.08,3.24,520.8,13.91,12.85
375.3,0.759,0.3858,0.6203,0.6348,33.0,11.0,8.88,0.13,788.2,85.83,12.85
376.1,0.8045,0.5283,0.3336,0.7318,31.4,11.6,5.78,0.88,730.8,35.7,12.85
392.9,0.6104,0.2081,0.4258,0.4861,23.6,13.1,7.8,2.84,456.2,26.51,12.85
265.6,0.711,0.1584,0.4297,0.5957,31.7,10.5,5.11,1.44,524.0,22.01,11.5
457.7,0.7976,0.5088,0.6857,0.7488,28.2,9.3,6.8,0.52,740.7,41.46,12.85
328.9,0.7743,0.5341,0.4202,0.7666,35.2,8.5,9.44,0.82,764.0,44.07,12.85
319.6,0.836,0.1906,0.4693,0.7573,24.0,10.1,5.45,1.84,383.0,19.48,12.85
354.9,0.7661,0.2235,0.4347,0.6953,31.0,13.7,6.91,5.43,674.3,14.68,12.85
232.2,0.7228,0.393,0.3902,0.6417,27.3,13.8,6.38,3.35,356.4,20.24,10.8
263.2,0.8186,0.6449,0.5103,0.8853,35.4,13.0,9.07,0.63,615.8,72.43,12.85
411.9,0.8347,0.646,0.432,0.912,26.6,9.1,8.91,9.48,602.2,7.75,12.85
241.5,0.7012,0.4395,0.5345,0.6684,35.5,12.3,6.07,0.01,566.9,74.22,12.23
376.8,0.6321,0.359,0.4584,0.51,34.6,12.1,5.37,0.04,852.4,62.49,12.85
283.8,0.6623,0.4626,0.1862,0.5147,25.8,11.4,7.82,2.6,391.2,24.65,12.85
321.2,0.7256,0.3141,0.3821,0.6325,33.2,11.9,6.51,0.33,682.6,58.36,12.85
295.1,0.7035,0.5283,0.5111,0.5963,35.9,11.4,8.02,0.09,706.3,83.81,12.85
312.5,0.8461,0.3048,0.6432,0.8446,25.5,12.1,5.14,0.41,423.0,44.23,12.85
407.0,0.8223,0.5217,0.4291,0.859,28.1,13.4,5.6,0.83,655.8,41.06,12.85
297.3,0.9086,0.6318,0.6049,1.0409,29.3,8.0,8.09,1.97,513.7,21.77,12.85
367.3,0.8105,0.4443,0.4997,0.8498,26.1,13.7,5.96,1.47,518.9,33.16,12.85
343.8,0.7392,0.3923,0.4607,0.6577,22.2,8.2,8.86,0.41,351.1,51.78,12.85
392.6,0.8538,0.3002,0.6417,0.8975,25.1,7.6,5.26,1.05,513.5,19.52,12.85
463.6,0.6271,0.3262,0.3962,0.514,25.9,15.8,5.97,3.91,646.6,19.19,12.85
410.5,0.5804,0.3453,0.5796,0.4316,28.2,15.6,9.49,2.53,665.4,41.98,12.85
275.9,0.7434,0.3773,0.5589,0.7186,24.4,7.5,6.95,0.59,342.0,33.06,12.5
228.1,0.676,0.3277,0.3168,0.5177,34.2,11.0,8.16,6.05,507.0,12.73,10.62
288.2,0.6676,0.243,0.4874,0.5744,31.9,8.7,5.82,1.85,572.6,17.73,12.23
374.7,0.8501,0.3922,0.3471,0.8076,23.2,11.4,7.74,0.1,419.4,80.27,12.85
233.4,0.728,0.424,0.4152,0.6944,31.1,14.5,8.27,0.05,445.8,113.55,12.45
349.1,0.8838,0.6134,0.4487,0.9702,31.2,15.6,6.42,0.28,668.5,78.17,12.85
375.2,0.6661,0.3657,0.6491,0.5577,35.4,12.7,8.73,1.95,877.4,37.58,12.85
306.9,0.8516,0.3674,0.6626,0.9184,22.0,10.2,7.72,0.3,308.2,60.24,12.85
420.4,0.6439,0.2356,0.4162,0.5305,25.5,12.4,6.75,1.07,566.4,40.45,12.85
247.7,0.6574,0.4811,0.3193,0.5669,35.0,9.8,7.51,0.15,569.5,64.22,12.56
239.5,0.8756,0.5405,0.4205,0.946,35.0,15.2,7.6,3.81,552.1,24.01,11.94
409.3,0.7994,0.3442,0.4105,0.8053,32.1,14.8,5.74,0.63,822.3,52.21,12.85
348.8,0.7261,0.3786,0.6455,0.7276,32.7,12.0,6.81,3.58,722.8,17.88,12.85
399.0,0.7338,0.4781,0.4407,0.6255,23.3,9.9,6.55,4.35,450.1,12.15,12.85
333.1,0.7087,0.4494,0.5299,0.6624,29.2,9.6,6.8,0.01,572.7,65.0,12.85
284.1,0.7617,0.4765,0.647,0.7321,25.2,7.3,8.42,0.94,376.2,31.77,12.85
433.0,0.8373,0.3793,0.743,0.9103,24.5,14.3,7.17,0.04,542.8,99.14,12.85
427.8,0.7817,0.4635,0.2222,0.6699,33.3,11.1,9.23,3.59,913.2,22.23,12.85
400.6,0.8642,0.5505,0.6348,0.93,23.9,9.9,6.32,1.1,476.4,29.94,12.85
290.8,0.7174,0.3318,0.6037,0.6617,28.6,11.2,6.87,0.12,481.5,69.15,12.85
373.5,0.769,0.5117,0.6192,0.6804,35.1,14.4,8.54,0.18,864.2,104.42,12.85
313.9,0.7632,0.3898,0.3291,0.7114,24.6,8.1,7.46,0.73,395.5,35.1,12.85
243.8,0.7486,0.3686,0.4106,0.6654,35.7,14.7,7.46,4.23,577.6,21.02,11.47
458.5,0.7606,0.4708,0.4417,0.7256,35.9,15.1,5.24,1.77,1096.7,28.51,12.85
255.6,0.7365,0.513,0.4317,0.7326,29.8,15.5,6.79,3.03,454.4,26.14,12.05
467.1,0.6703,0.4014,0.5598,0.5986,24.4,10.6,6.22,0.68,578.3,39.04,12.85
336.0,0.8061,0.5462,0.4694,0.8053,26.4,9.0,9.5,0.07,484.6,79.75,12.85
268.1,0.6954,0.3749,0.6873,0.625,27.9,10.4,6.39,5.49,427.5,10.19,11.61
360.9,0.6176,0.1465,0.5053,0.4663,26.3,10.0,8.98,0.03,517.2,87.49,12.85
447.0,0.7101,0.2291,0.2879,0.5982,25.9,8.6,8.04,4.42,622.6,12.73,12.85
410.4,0.6628,0.5198,0.3862,0.5793,35.6,12.5,6.53,0.69,969.0,48.2,12.85
429.7,0.8274,0.4775,0.4987,0.7692,24.1,11.3,7.45,0.02,522.0,82.8,12.85
391.3,0.8418,0.3896,0.4511,0.7553,32.3,14.8,8.78,1.75,793.0,47.19,12.85
400.0,0.6872,0.4435,0.4721,0.6122,22.0,7.3,8.98,5.91,400.2,9.47,12.85
440.8,0.7613,0.3777,0.6736,0.6801,30.3,12.8,5.72,5.06,808.7,12.09,12.85
284.9,0.6439,0.2633,0.5357,0.5254,34.8,13.9,6.53,0.26,650.3,71.66,12.7
347.3,0.6719,0.5542,0.5976,0.5871,26.0,13.8,6.51,0.3,487.2,69.27,12.85
277.5,0.8523,0.48,0.4969,0.7554,24.6,15.0,5.19,1.25,349.6,34.53,12.85
476.8,0.7375,0.5208,0.4702,0.7388,31.1,13.6,7.69,1.52,911.8,41.37,12.85
465.5,0.8182,0.4171,0.6372,0.8672,32.0,15.4,8.85,2.02,929.8,45.01,12.85
230.3,0.7901,0.5488,0.6481,0.7926,31.6,10.0,6.72,0.3,452.0,51.65,11.71
403.4,0.67,0.2221,0.3704,0.5297,26.5,11.5,8.33,4.79,583.8,16.58,12.85
460.6,0.7111,0.5376,0.4218,0.6801,25.5,7.1,7.82,1.53,623.2,22.07,12.85
266.9,0.9112,0.352,0.6432,1.0347,35.4,7.1,6.69,2.82,624.2,12.38,12.29
367.7,0.8034,0.3403,0.705,0.8247,34.9,9.2,5.63,1.17,842.9,23.84,12.85
458.0,0.6544,0.3549,0.4395,0.5144,28.4,7.9,8.19,0.8,751.3,35.94,12.85
228.8,0.7361,0.5227,0.4296,0.6994,33.8,9.3,8.85,5.67,499.9,12.39,11.07
401.3,0.7646,0.4974,0.5341,0.7704,28.3,8.6,8.09,1.31,655.5,30.1,12.85
297.3,0.8693,0.5048,0.3914,0.9005,27.9,7.3,5.08,3.02,474.0,9.16,12.46
460.3,0.8333,0.3753,0.3641,0.8533,24.2,15.2,5.97,4.6,561.4,16.21,12.85
472.5,0.8,0.28,0.3686,0.7621,28.0,7.1,5.31,1.69,754.5,13.98,12.85
465.5,0.7021,0.3455,0.4521,0.6352,29.5,13.6,7.57,1.19,815.8,46.98,12.85
343.3,0.7641,0.1337,0.3494,0.6186,22.3,8.4,8.4,0.01,354.1,69.97,12.85
444.1,0.8544,0.4622,0.7047,0.8883,28.2,15.2,5.5,0.06,720.3,78.79,12.85
439.6,0.5734,0.4055,0.1815,0.4277,32.9,15.0,8.77,0.34,920.4,98.7,12.85
303.0,0.8944,0.2997,0.5152,0.9072,31.5,12.9,7.5,0.31,591.4,73.84,12.85
435.5,0.6149,0.3869,0.5878,0.4979,30.9,13.1,8.1,0.44,822.8,73.4,12.85
229.6,0.7333,0.3504,0.4338,0.6807,34.7,7.0,9.37,0.55,522.0,42.73,11.28
375.0,0.6206,0.3727,0.4802,0.4821,22.3,15.9,5.38,0.67,384.5,51.09,12.85
279.8,0.8382,0.5887,0.4945,0.8708,29.8,14.9,9.06,0.82,498.0,74.2,12.85
251.3,0.9118,0.3211,0.5146,1.0328,33.0,15.1,5.57,0.16,528.4,72.5,12.8
240.0,0.6517,0.4322,0.4147,0.5196,29.6,12.9,6.77,0.06,421.9,82.2,12.3
401.0,0.612,0.1133,0.2406,0.4689,26.5,10.1,8.83,1.68,582.9,33.28,12.85
308.4,0.647,0.1324,0.4933,0.5117,23.9,15.0,9.08,1.16,367.2,63.34,12.85
408.4,0.8857,0.3921,0.5768,0.9977,34.4,9.6,7.28,0.88,916.0,37.24,12.85
237.0,0.7135,0.3496,0.4762,0.6505,28.6,12.1,7.67,1.51,393.2,36.89,11.58
302.0,0.7006,0.3594,0.4155,0.6245,34.3,7.9,8.19,2.64,673.2,17.77,12.85
360.3,0.661,0.1501,0.2601,0.5202,30.2,15.3,8.75,0.84,655.8,72.84,12.85
425.6,0.7275,0.5022,0.5561,0.6876,31.4,8.3,5.55,1.54,827.3,18.07,12.85
302.9,0.7379,0.4859,0.5087,0.7322,33.3,9.0,8.65,4.6,643.9,13.92,12.85
382.7,0.7801,0.4316,0.6826,0.7951,31.2,12.0,7.17,2.75,735.9,23.0,12.85
450.4,0.8844,0.4544,0.3672,0.9392,27.6,13.9,7.03,0.83,701.3,53.21,12.85
380.1,0.7046,0.2884,0.4142,0.5614,29.2,12.6,6.91,1.55,653.5,34.03,12.85
280.6,0.8447,0.3407,0.2823,0.7389,33.2,9.1,7.29,0.29,596.0,51.28,12.85
226.3,0.7244,0.227,0.6008,0.5776,27.2,7.0,9.25,1.23,344.7,29.04,10.86
446.2,0.7606,0.2098,0.5531,0.6659,27.4,13.8,7.47,5.97,688.7,14.8,12.85
225.5,0.8513,0.4032,0.3878,0.7548,23.3,15.9,9.29,1.1,255.7,70.33,12.09
447.4,0.7777,0.1862,0.2809,0.6888,34.8,14.3,5.81,3.94,1020.3,16.81,12.85
357.5,0.8608,0.3002,0.4449,0.8388,23.3,11.1,8.26,0.78,403.1,51.56,12.85
464.2,0.7533,0.3976,0.4371,0.7663,31.1,15.1,8.66,10.15,885.4,11.75,12.85
427.7,0.6837,0.4028,0.5144,0.6213,27.8,10.7,8.06,1.3,675.1,37.46,12.85
479.5,0.8998,0.3871,0.555,1.0174,27.7,11.7,7.73,0.06,751.7,85.13,12.85
311.2,0.6967,0.6178,0.6791,0.6514,31.5,11.3,7.54,1.33,607.2,36.63,12.85
419.5,0.7017,0.1669,0.2555,0.5656,22.9,11.0,8.87,0.48,458.9,66.06,12.85
324.5,0.8406,0.6125,0.6297,0.8836,30.3,14.0,8.7,0.05,594.2,115.82,12.85
344.8,0.8615,0.2042,0.2787,0.81,32.8,11.7,5.55,2.58,717.4,18.21,12.85
383.2,0.7852,0.2832,0.377,0.7731,33.6,9.9,8.82,0.48,827.4,58.54,12.85
447.2,0.673,0.4265,0.2855,0.5713,24.4,9.3,6.86,2.39,553.9,18.88,12.85
475.9,0.7778,0.5919,0.5719,0.8149,34.6,7.3,6.14,0.51,1073.7,29.85,12.85
419.8,0.8689,0.2379,0.3529,0.8177,31.2,12.2,8.91,0.32,805.3,82.46,12.85
328.6,0.8631,0.4254,0.3212,0.8135,34.3,9.1,6.94,5.47,734.3,9.73,12.85
329.6,0.8327,0.3839,0.7037,0.9042,28.8,8.3,8.64,0.67,553.4,43.02,12.85
411.8,0.7568,0.411,0.2997,0.6078,29.6,12.9,6.19,1.38,724.2,33.49,12.85
282.1,0.8534,0.5722,0.7153,0.8987,34.9,13.1,5.02,1.41,645.0,27.31,12.85
248.7,0.8441,0.3081,0.5324,0.8878,34.6,13.8,7.23,1.23,562.1,44.58,12.13
312.2,0.7426,0.4174,0.682,0.7356,28.3,11.5,5.45,3.69,508.1,13.4,12.8
294.7,0.7341,0.3976,0.6887,0.7389,25.8,15.0,8.39,1.68,407.9,47.07,12.85
297.0,0.8355,0.5506,0.6216,0.917,27.5,15.4,6.24,0.78,460.5,54.24,12.85
