crop_age_days,sat_ndvi,sat_ndre,sat_ndwi,sat_evi,sat_temp_celsius,sat_diurnal_temp_range,sat_solar_radiation_kwh_m2,sat_precipitation_mm,gdd,hydro_thermal_index,factory_sugar_recovery_pct
369.8,0.6266,0.4405,0.5907,0.5046,25.1,7.9,7.7,0.26,483.4,48.04,12.85
377.7,0.8184,0.2403,0.389,0.7676,28.5,15.3,7.14,0.33,623.3,82.4,12.85
330.3,0.8639,0.4468,0.7473,0.9754,28.1,12.1,9.2,5.42,530.6,17.37,12.85
411.5,0.7334,0.3364,0.4889,0.7011,33.2,10.3,5.34,0.25,872.2,43.93,12.85
462.9,0.8244,0.3894,0.4554,0.8917,32.4,13.8,7.26,0.47,942.2,68.13,12.85
460.6,0.6366,0.2004,0.2359,0.5002,28.0,9.3,8.09,1.34,735.6,32.22,12.85
337.2,0.874,0.3835,0.4753,0.859,26.7,13.2,8.56,1.41,494.8,46.99,12.85
249.4,0.7788,0.3718,0.5118,0.7486,26.4,7.4,7.62,0.25,360.0,44.84,11.84
476.1,0.8564,0.402,0.5744,0.7431,32.8,14.6,9.09,2.37,991.9,39.29,12.85
438.1,0.8369,0.1701,0.2632,0.6953,22.7,11.0,9.24,2.31,470.1,30.82,12.85
252.4,0.701,0.547,0.4121,0.6525,22.2,12.7,5.29,0.41,256.9,47.88,12.24
459.4,0.8725,0.3677,0.615,0.9212,33.1,9.0,6.81,0.51,971.1,40.53,12.85
446.2,0.7493,0.4703,0.4938,0.6806,28.7,13.1,5.11,4.17,744.2,12.93,12.85
354.9,0.7901,0.5341,0.3618,0.7535,23.8,14.0,6.48,2.62,419.9,24.98,12.85
373.7,0.798,0.4974,0.3289,0.7504,25.3,11.3,7.42,1.79,497.0,29.87,12.85
323.7,0.5726,0.4617,0.4663,0.4191,35.1,12.6,9.1,0.13,746.4,101.24,12.85
234.2,0.8836,0.2757,0.4224,0.8612,34.0,11.1,8.81,0.81,516.1,53.98,11.72
307.2,0.6747,0.2182,0.5387,0.5473,31.9,15.0,5.57,1.23,612.4,37.62,12.85
428.7,0.5765,0.264,0.5661,0.433,28.8,11.5,5.42,0.31,718.2,47.44,12.85
221.2,0.8027,0.6025,0.445,0.8533,29.3,14.6,7.65,0.89,382.3,58.95,11.96
306.7,0.6843,0.5706,0.3956,0.6207,35.7,14.2,7.39,1.38,725.5,44.19,12.85
323.5,0.8994,0.6196,0.4443,0.992,35.5,10.7,6.2,0.59,761.0,41.57,12.85
359.7,0.7658,0.4718,0.646,0.6846,25.0,9.1,9.05,2.28,468.1,25.04,12.85
459.2,0.8192,0.2419,0.3334,0.7769,33.4,10.7,9.17,2.75,980.6,26.04,12.85
310.0,0.669,0.4178,0.4404,0.5507,24.8,14.4,6.81,0.59,395.7,61.98,12.85
310.2,0.5715,0.3254,0.4407,0.4279,25.0,9.0,9.01,2.74,402.9,21.81,12.85
411.8,0.7941,0.4601,0.3771,0.6913,31.5,11.7,6.73,0.16,801.5,67.74,12.85
337.6,0.7686,0.5548,0.7034,0.7716,27.7,14.3,8.32,2.73,529.0,31.8,12.85
278.4,0.8603,0.4302,0.4342,0.9071,35.0,10.2,7.14,0.25,641.5,58.23,12.85
337.6,0.7594,0.3707,0.4641,0.7184,23.2,12.8,5.55,0.13,379.7,62.8,12.85
256.6,0.7751,0.4798,0.6097,0.7286,29.2,9.2,9.18,1.54,440.4,33.27,12.85
265.9,0.7204,0.6347,0.6801,0.7113,34.9,8.0,7.04,0.96,607.7,28.72,12.85
349.6,0.6677,0.3018,0.5133,0.5212,34.7,14.1,8.31,3.58,792.1,25.67,12.85
328.9,0.7804,0.4336,0.6345,0.6968,24.2,7.9,6.65,0.68,401.0,31.3,12.85
457.9,0.8569,0.4586,0.412,0.8234,27.1,9.4,5.08,0.51,692.9,31.85,12.85
314.2,0.8784,0.3267,0.4308,0.9634,30.7,14.7,5.45,1.04,586.6,39.24,12.85
371.0,0.8739,0.4645,0.7567,0.9964,24.2,10.1,7.23,0.91,453.7,38.26,12.85
384.4,0.8041,0.2989,0.6303,0.7195,35.6,15.8,8.1,0.63,905.3,78.19,12.85
223.4,0.7377,0.5035,0.5339,0.7327,34.8,15.8,6.51,1.77,509.5,37.09,11.7
392.5,0.7912,0.491,0.4471,0.8141,24.3,9.4,8.13,2.14,484.3,24.39,12.85
266.3,0.7225,0.2992,0.4865,0.6116,23.7,7.4,8.14,2.88,311.5,15.48,12.05
469.9,0.861,0.3021,0.5211,0.8427,23.2,13.3,8.17,5.41,526.1,17.01,12.85
258.7,0.6699,0.3034,0.425,0.5773,34.7,11.1,7.22,0.47,588.0,54.47,11.93
327.8,0.773,0.6022,0.6548,0.8041,24.7,7.9,9.12,1.89,416.7,24.95,12.85
242.2,0.8555,0.299,0.6296,0.774,27.8,13.4,7.2,0.75,383.3,54.95,11.84
479.2,0.7577,0.4904,0.4669,0.7544,28.3,7.3,7.03,1.7,780.3,18.98,12.85
350.6,0.7351,0.2293,0.3933,0.6478,30.4,14.8,5.9,0.97,644.6,44.41,12.85
374.8,0.8922,0.4072,0.5042,0.9786,23.0,8.2,6.38,7.62,412.4,6.11,12.85
237.4,0.7695,0.3615,0.3755,0.7103,25.2,8.1,5.19,1.96,312.8,14.29,11.05
415.0,0.7822,0.5536,0.4387,0.758,35.0,8.6,7.85,4.57,956.2,12.09,12.85
274.6,0.878,0.4366,0.6609,0.9731,34.7,15.6,6.12,2.7,623.8,25.85,12.85
453.5,0.711,0.5942,0.5998,0.6833,32.9,13.2,6.37,3.5,949.5,18.74,12.85
273.3,0.737,0.5277,0.6977,0.7305,22.3,14.2,8.47,2.53,280.8,34.13,12.85
269.6,0.647,0.4042,0.5393,0.4973,26.6,10.6,6.47,0.92,393.0,35.63,12.32
229.5,0.7994,0.3802,0.4638,0.8051,30.8,10.0,6.09,0.44,431.3,42.55,11.11
342.7,0.7401,0.4026,0.246,0.6155,25.9,9.1,5.76,0.69,474.8,30.98,12.85
366.9,0.7206,0.4098,0.3019,0.6428,34.7,11.3,8.49,0.03,834.0,93.26,12.85
237.1,0.7643,0.2854,0.448,0.7259,30.9,12.0,5.58,1.11,447.5,31.61,11.33
421.6,0.8765,0.4784,0.5963,0.8686,23.0,12.7,7.04,1.05,464.1,43.47,12.85
337.9,0.7686,0.3963,0.6554,0.7272,34.7,9.3,7.28,1.12,767.8,32.03,12.85
356.3,0.759,0.524,0.4808,0.7826,35.4,15.5,8.09,5.48,834.2,19.42,12.85
334.6,0.7249,0.4887,0.3492,0.5967,23.1,8.5,7.85,3.64,371.0,14.44,12.85
324.2,0.8967,0.347,0.4799,0.974,29.5,15.7,8.65,0.26,565.8,107.31,12.85
365.5,0.6848,0.5336,0.3552,0.5939,26.2,7.1,5.2,0.69,520.7,21.95,12.85
260.4,0.8054,0.2917,0.2996,0.694,27.5,11.3,6.33,0.83,403.6,39.27,12.12
267.3,0.7906,0.2695,0.2611,0.6817,24.5,10.0,6.26,0.67,334.5,37.47,12.17
444.1,0.8846,0.453,0.7362,1.0102,30.1,11.0,5.66,2.4,803.4,18.36,12.85
466.0,0.8444,0.422,0.4788,0.9174,35.4,12.1,6.3,1.11,1091.0,36.18,12.85
317.1,0.7594,0.5629,0.4529,0.7718,29.0,10.9,6.39,1.27,540.4,30.71,12.85
290.4,0.8137,0.6619,0.6523,0.8785,23.2,10.7,7.35,2.88,324.1,20.35,12.85
387.4,0.8142,0.2322,0.3492,0.7251,30.7,13.6,7.99,2.46,723.7,31.39,12.85
326.3,0.6558,0.342,0.5261,0.5529,26.8,13.2,6.71,0.21,481.7,72.94,12.85
226.6,0.7063,0.3332,0.3701,0.6599,34.0,14.5,8.24,1.88,498.1,41.51,11.3
260.6,0.6802,0.2886,0.6844,0.6004,28.1,9.2,6.51,0.86,419.2,32.43,11.75
406.2,0.8278,0.2633,0.4335,0.7955,24.7,12.5,6.31,0.52,515.8,51.68,12.85
391.3,0.763,0.3603,0.5952,0.6893,24.7,12.3,7.44,0.08,496.0,84.69,12.85
227.0,0.6734,0.4743,0.4297,0.6055,32.8,10.3,5.11,1.0,471.4,26.34,10.9
277.7,0.7161,0.3222,0.633,0.6611,25.7,11.4,5.36,0.66,381.0,36.75,12.35
280.1,0.8673,0.3104,0.5127,0.7846,32.7,9.8,6.88,0.43,580.9,47.12,12.79
394.7,0.8806,0.5034,0.4794,0.8938,24.9,8.3,9.24,1.78,508.5,27.52,12.85
225.1,0.7844,0.2981,0.3545,0.7568,26.5,8.9,8.25,2.2,326.5,22.99,11.03
247.1,0.6856,0.2949,0.6163,0.6188,28.5,7.9,5.4,0.42,408.1,30.19,11.04
428.0,0.7157,0.3213,0.5722,0.6006,35.2,13.1,8.81,0.08,993.1,107.62,12.85
266.4,0.7963,0.5996,0.4476,0.8086,35.0,12.9,8.3,2.83,613.9,28.02,12.85
389.7,0.8238,0.2848,0.3427,0.6861,24.9,15.6,7.75,0.02,502.6,118.76,12.85
281.9,0.7094,0.2557,0.2998,0.6184,27.0,13.6,8.69,4.15,423.3,22.9,12.17
245.9,0.7324,0.3415,0.6777,0.7124,24.1,7.5,6.82,1.48,297.3,20.52,11.6
283.2,0.8058,0.516,0.4454,0.792,29.1,15.0,6.0,0.58,485.4,56.68,12.85
407.8,0.6624,0.5009,0.5405,0.5469,28.4,14.8,7.3,0.42,670.7,75.7,12.85
442.5,0.6926,0.328,0.6608,0.6439,34.6,11.0,7.47,0.01,1000.5,80.99,12.85
435.9,0.8506,0.4485,0.4333,0.8659,35.0,12.3,7.42,0.4,1003.3,64.94,12.85
323.3,0.796,0.4486,0.5125,0.8168,27.4,15.8,7.54,0.22,496.9,97.41,12.85
393.7,0.8434,0.3134,0.4473,0.8885,28.9,11.8,9.27,1.42,664.7,45.15,12.85
273.3,0.7164,0.5796,0.5824,0.6663,34.5,15.1,9.06,0.27,616.2,107.79,12.85
296.2,0.7488,0.3424,0.5014,0.6933,33.3,7.7,8.94,1.13,630.8,32.55,12.85
453.0,0.6736,0.4609,0.423,0.5384,22.1,8.7,8.61,1.34,455.4,32.1,12.85
223.4,0.6568,0.3717,0.2469,0.5405,26.5,11.0,9.25,0.53,323.5,66.23,11.16
242.2,0.7856,0.2751,0.5506,0.7331,27.9,12.3,5.44,0.05,385.3,63.36,11.77
274.1,0.6888,0.4407,0.5864,0.6268,25.2,14.3,6.19,0.06,362.2,84.06,12.85
226.9,0.7629,0.2479,0.5447,0.7179,24.8,15.9,7.23,0.04,290.3,110.46,11.85
267.2,0.8378,0.3134,0.4034,0.7786,22.5,10.5,8.81,2.02,281.3,30.67,12.85
371.6,0.6257,0.305,0.4556,0.4669,31.0,7.4,7.27,0.57,706.3,34.32,12.85
329.6,0.6996,0.4945,0.3392,0.6274,25.7,14.2,8.37,2.39,450.7,35.1,12.85
452.1,0.7905,0.3887,0.531,0.7116,22.7,12.4,5.63,0.85,485.2,37.87,12.85
432.5,0.7196,0.4907,0.4037,0.6875,25.2,8.8,6.14,0.9,572.4,28.3,12.85
308.9,0.5709,0.4276,0.5438,0.4174,33.2,11.5,8.29,1.08,655.6,45.69,12.85
287.5,0.8335,0.4595,0.4466,0.841,33.9,13.7,5.74,1.87,630.1,27.34,12.85
318.7,0.7205,0.5005,0.4433,0.7136,28.8,13.9,6.58,0.48,534.3,61.99,12.85
373.5,0.8306,0.2204,0.5503,0.7381,27.8,11.5,6.19,0.19,591.0,59.6,12.85
289.7,0.8429,0.3352,0.3161,0.8315,35.7,9.7,6.57,1.22,686.3,28.89,12.85
382.3,0.8053,0.1938,0.3878,0.6826,24.8,15.8,8.19,0.59,489.6,80.97,12.85
326.4,0.6971,0.6064,0.3632,0.6415,25.0,13.0,6.66,0.88,424.9,46.0,12.85
363.5,0.7392,0.5077,0.4315,0.6898,26.1,10.7,7.5,1.56,512.1,31.25,12.85
333.4,0.851,0.3155,0.5438,0.8289,24.4,9.5,5.45,1.02,414.0,25.67,12.85
296.6,0.7865,0.4048,0.6177,0.7541,27.3,13.6,8.62,1.45,454.1,47.75,12.85
466.6,0.7863,0.6507,0.6324,0.8157,34.8,9.2,6.66,1.18,1061.6,28.08,12.85
418.5,0.8518,0.2024,0.5961,0.7734,30.6,8.5,7.92,2.02,779.1,22.41,12.85
256.4,0.577,0.145,0.5201,0.4229,27.8,11.8,8.26,1.84,404.3,34.29,11.47
445.8,0.7454,0.4597,0.7059,0.7433,35.1,9.6,5.94,1.15,1029.0,26.62,12.85
346.7,0.7772,0.5732,0.5307,0.7501,22.7,12.7,8.98,1.7,370.3,42.05,12.85
452.6,0.7176,0.4024,0.4662,0.7033,24.9,8.1,7.77,3.1,585.8,15.28,12.85
428.0,0.8002,0.3908,0.652,0.7893,29.9,12.9,6.93,0.85,767.0,48.32,12.85
330.6,0.7044,0.381,0.6886,0.6742,30.6,9.5,5.82,0.8,615.4,30.91,12.85
225.8,0.7186,0.2939,0.4129,0.6425,22.6,7.0,9.24,2.17,238.3,20.43,10.98
289.9,0.7675,0.3616,0.6522,0.763,27.6,8.1,8.4,1.31,453.4,29.6,12.85
360.8,0.8824,0.4788,0.7151,0.9985,31.1,15.4,5.94,0.11,688.7,82.33,12.85
384.7,0.6917,0.5424,0.6364,0.6272,31.8,14.8,6.52,3.34,760.7,22.24,12.85
287.1,0.7425,0.2395,0.2387,0.627,30.9,9.1,8.64,0.05,543.5,75.15,12.85
256.2,0.8344,0.2864,0.303,0.7688,26.5,14.0,8.13,2.07,371.2,37.09,12.59
437.1,0.8756,0.2228,0.4665,0.808,23.3,12.5,8.45,2.13,494.3,33.63,12.85
475.9,0.7164,0.4511,0.3557,0.6083,28.0,15.7,6.99,4.59,760.5,19.67,12.85
356.7,0.735,0.4571,0.4195,0.6426,23.8,10.4,8.22,0.08,421.0,78.66,12.85
264.6,0.725,0.2886,0.4325,0.6705,35.3,13.1,6.74,1.36,615.7,37.46,12.28
290.8,0.6924,0.3376,0.4384,0.6301,28.7,7.6,5.95,0.84,484.3,24.52,12.55
224.8,0.8733,0.247,0.4174,0.8697,26.4,10.6,7.85,0.6,324.6,51.75,11.11
457.7,0.7305,0.342,0.6013,0.6871,32.7,15.7,9.39,0.14,948.8,128.91,12.85
250.6,0.8028,0.228,0.598,0.6769,29.0,11.9,6.4,1.24,425.3,33.84,11.78
369.9,0.6013,0.2107,0.3853,0.4558,26.3,9.6,7.07,0.98,530.4,34.3,12.85
291.3,0.6321,0.1679,0.2464,0.4999,33.4,8.1,8.03,0.17,622.3,55.7,12.77
364.1,0.7616,0.3725,0.462,0.7167,34.1,13.3,7.44,1.42,806.1,40.93,12.85
389.4,0.6698,0.2641,0.2811,0.5479,31.4,12.8,8.8,2.01,756.2,37.43,12.85
435.7,0.7909,0.4671,0.2518,0.7116,22.7,10.4,8.43,2.19,464.4,27.41,12.85
273.7,0.7636,0.3763,0.6055,0.6983,29.9,15.6,5.26,3.54,490.6,18.05,11.9
222.9,0.7362,0.3999,0.4832,0.7224,32.7,7.2,9.49,0.79,461.0,38.18,11.16
255.6,0.7004,0.3295,0.2657,0.5439,23.9,9.7,8.39,4.59,304.4,14.6,11.21
454.0,0.8196,0.5342,0.3588,0.8308,25.2,15.3,8.89,3.01,599.3,33.9,12.85
447.2,0.7898,0.4975,0.3619,0.7856,34.4,9.9,7.93,0.53,999.7,51.34,12.85
375.3,0.7333,0.5482,0.4823,0.7163,22.3,9.3,8.85,0.26,385.9,65.12,12.85
376.1,0.847,0.5802,0.6601,0.9319,32.5,11.8,5.51,0.86,772.5,35.0,12.85
392.9,0.7984,0.268,0.221,0.6543,28.6,14.4,6.56,0.77,653.5,53.43,12.85
265.6,0.6566,0.1557,0.5779,0.5234,28.3,7.9,8.94,1.29,431.7,31.02,11.84
457.7,0.7438,0.4771,0.4699,0.7438,22.1,15.5,5.91,1.31,462.3,39.55,12.85
328.9,0.8697,0.4985,0.3305,0.872,33.5,14.2,5.35,2.08,706.2,24.6,12.85
319.6,0.8411,0.5665,0.5439,0.8494,27.0,8.6,8.55,1.07,480.6,35.64,12.85
354.9,0.8732,0.3721,0.473,0.9273,29.6,13.4,8.76,0.17,623.6,100.72,12.85
232.2,0.8246,0.4757,0.5483,0.8448,31.5,10.5,5.73,2.93,452.4,15.26,11.63
263.2,0.8229,0.3957,0.5894,0.8863,31.8,10.6,8.84,0.56,522.2,60.37,12.85
411.9,0.7698,0.4531,0.6442,0.8011,35.4,14.0,8.09,5.33,963.1,17.97,12.85
241.5,0.7607,0.3566,0.4418,0.7478,29.4,15.7,7.34,0.19,421.2,96.78,12.51
376.8,0.7071,0.4201,0.2708,0.6041,27.6,8.1,8.74,4.76,587.7,12.34,12.85
283.8,0.8396,0.421,0.4214,0.9085,35.4,10.8,6.89,0.14,662.7,64.98,12.85
321.2,0.5956,0.3458,0.5112,0.4446,31.0,11.3,5.87,0.39,610.0,47.72,12.85
295.1,0.7382,0.1747,0.2725,0.6321,26.2,10.4,6.28,0.07,418.2,60.89,12.85
312.5,0.7161,0.4406,0.4852,0.7019,23.8,10.3,7.27,1.83,367.8,26.37,12.85
407.0,0.6981,0.39,0.5296,0.5879,33.8,7.5,7.39,2.85,887.0,14.35,12.85
297.3,0.8405,0.4013,0.6158,0.7645,27.1,13.2,8.63,0.85,448.0,61.27,12.85
367.3,0.663,0.4087,0.4897,0.5277,31.2,10.9,8.56,3.96,706.9,18.87,12.85
343.8,0.844,0.4161,0.4254,0.9131,28.6,8.8,7.62,1.34,570.4,28.51,12.85
392.6,0.7247,0.496,0.4346,0.6618,24.8,14.3,8.51,1.49,501.9,49.02,12.85
463.6,0.8921,0.4056,0.4452,0.9653,30.4,14.2,5.86,2.8,854.1,21.94,12.85
410.5,0.8272,0.4089,0.5231,0.7509,22.8,11.4,5.23,0.53,445.3,38.9,12.85
275.9,0.7229,0.404,0.4635,0.6953,27.8,9.7,8.93,0.66,435.5,52.24,12.85
228.1,0.8592,0.3606,0.7262,0.9222,29.7,12.7,5.34,3.55,402.7,14.97,10.57
288.2,0.6573,0.2501,0.4885,0.5486,28.1,9.6,6.11,3.47,464.1,13.12,11.51
374.7,0.8159,0.2856,0.414,0.7758,32.5,9.1,8.13,5.63,767.5,11.2,12.85
233.4,0.6869,0.4325,0.5711,0.5668,33.6,13.6,6.84,3.48,503.9,20.73,11.01
349.1,0.7783,0.6313,0.4742,0.813,32.8,7.4,8.94,0.2,725.9,54.68,12.85
375.2,0.7831,0.3671,0.6196,0.771,22.5,7.9,6.34,2.6,395.6,13.82,12.85
306.9,0.8535,0.5295,0.5187,0.9447,24.7,7.1,5.05,0.79,390.3,19.92,12.85
420.4,0.823,0.3632,0.4731,0.7612,29.5,8.4,6.35,7.03,736.3,6.62,12.85
247.7,0.9066,0.6235,0.509,1.0192,35.1,7.6,7.6,0.96,571.9,29.57,12.51
239.5,0.8419,0.5358,0.6923,0.8917,33.7,16.0,6.69,1.21,519.5,48.32,12.46
409.3,0.757,0.6076,0.7226,0.7378,33.8,9.6,7.41,1.13,892.2,33.35,12.85
348.8,0.7315,0.3874,0.4472,0.7337,26.2,8.3,8.94,0.58,496.9,47.16,12.85
399.0,0.6644,0.4604,0.5549,0.5684,28.0,9.2,9.11,0.12,638.9,74.75,12.85
333.1,0.6367,0.2606,0.2562,0.4984,28.6,15.4,6.2,3.39,552.5,21.77,12.82
284.1,0.7257,0.602,0.3585,0.688,24.2,11.7,7.08,2.43,346.6,24.08,12.85
433.0,0.7588,0.3962,0.6432,0.7462,22.4,10.3,7.47,0.23,451.8,62.7,12.85
427.8,0.8368,0.4739,0.5942,0.8445,35.3,14.9,9.27,2.25,995.0,42.4,12.85
400.6,0.6177,0.1781,0.3402,0.4895,25.4,10.6,9.49,1.47,535.6,40.49,12.85
290.8,0.729,0.2753,0.326,0.6683,25.4,10.0,6.06,0.79,388.4,33.92,12.7
373.5,0.7272,0.4062,0.2853,0.6336,23.2,8.9,8.27,0.44,417.1,50.94,12.85
313.9,0.8644,0.2494,0.4653,0.8553,35.0,10.4,6.7,2.95,721.8,17.66,12.85
243.8,0.7982,0.2837,0.4145,0.795,30.1,9.9,5.04,1.81,441.7,17.67,11.4
458.5,0.8049,0.3543,0.6773,0.8234,31.3,13.1,5.04,1.19,886.7,30.14,12.85
255.6,0.634,0.2028,0.2392,0.5107,34.8,9.6,7.07,1.41,581.7,28.18,11.35
467.1,0.745,0.4612,0.2983,0.6736,26.8,12.2,7.2,0.14,693.1,76.78,12.85
336.0,0.7699,0.3013,0.5765,0.6805,30.7,7.6,5.1,0.96,628.3,19.73,12.85
268.1,0.5986,0.4835,0.492,0.4683,22.5,8.7,8.09,0.32,282.7,53.34,12.65
360.9,0.8881,0.5992,0.6977,0.9824,24.6,10.7,6.32,0.35,455.3,49.94,12.85
447.0,0.827,0.345,0.6462,0.89,33.6,15.4,7.52,1.62,967.1,44.22,12.85
410.4,0.8801,0.4219,0.336,0.8654,32.7,10.4,6.35,3.63,850.9,14.26,12.85
429.7,0.7457,0.3774,0.5811,0.7289,26.9,13.0,5.75,0.78,640.6,42.04,12.85
391.3,0.7275,0.3927,0.717,0.7194,27.3,9.3,6.83,0.35,597.7,47.07,12.85
400.0,0.8531,0.368,0.6103,0.9276,29.5,8.1,6.05,1.57,698.8,19.16,12.85
440.8,0.6245,0.1407,0.2206,0.4934,22.0,7.5,7.41,3.07,440.9,13.68,12.78
284.9,0.8576,0.5749,0.5296,0.9568,25.4,9.7,5.89,2.07,381.1,18.72,12.85
347.3,0.6522,0.5418,0.4875,0.5514,24.9,8.4,7.29,3.05,448.5,15.16,12.85
277.5,0.6826,0.3815,0.5911,0.5827,25.5,8.6,5.71,1.15,374.8,22.7,12.23
476.8,0.6092,0.4112,0.1733,0.4598,33.3,13.8,8.02,2.09,1014.7,35.93,12.85
465.5,0.8949,0.5736,0.3668,0.9222,25.9,7.1,8.39,0.23,647.7,48.88,12.85
230.3,0.5795,0.3273,0.4742,0.4373,24.7,12.0,5.5,0.64,292.0,40.23,10.72
403.4,0.6724,0.2271,0.6206,0.5564,29.1,10.4,7.11,0.74,688.3,42.52,12.85
460.6,0.7979,0.3199,0.6422,0.7289,34.1,11.6,5.32,1.07,1018.7,29.64,12.85
266.9,0.7343,0.5254,0.6926,0.7191,25.4,12.1,7.69,3.97,357.1,18.68,12.47
367.7,0.8547,0.431,0.5314,0.9363,23.1,9.8,6.19,3.11,408.1,14.79,12.85
458.0,0.6467,0.4407,0.2781,0.5348,27.0,9.7,7.37,0.22,686.6,58.52,12.85
228.8,0.8916,0.6417,0.557,1.0059,32.5,13.6,7.33,0.28,468.3,77.59,12.48
401.3,0.7647,0.396,0.4454,0.7738,29.7,14.8,9.16,0.66,710.7,81.7,12.85
297.3,0.7892,0.4169,0.5584,0.8004,33.4,8.7,7.47,0.52,637.3,43.06,12.85
460.3,0.8421,0.1975,0.3025,0.7457,35.4,7.9,7.62,1.43,1078.8,24.71,12.85
472.5,0.8507,0.6052,0.4451,0.8925,33.1,15.1,6.81,3.5,996.8,22.83,12.85
465.5,0.9183,0.3943,0.6885,1.0814,30.5,10.1,9.27,4.92,859.0,15.9,12.85
343.3,0.797,0.3999,0.5753,0.7995,28.9,12.0,8.5,1.59,580.4,39.24,12.85
444.1,0.8007,0.3254,0.3882,0.7361,22.6,10.2,6.28,2.73,469.0,17.24,12.85
439.6,0.7455,0.3532,0.6688,0.6908,35.8,8.1,8.8,1.12,1045.4,33.8,12.85
303.0,0.8338,0.3194,0.5683,0.854,27.4,12.3,6.95,0.35,465.6,63.29,12.85
435.5,0.8207,0.3679,0.4732,0.8048,24.1,11.7,8.73,1.12,528.3,48.38,12.85
229.6,0.6404,0.2482,0.1926,0.5006,31.3,8.8,8.7,1.21,443.9,34.69,10.85
375.0,0.8737,0.1879,0.4464,0.8389,26.0,11.1,5.85,2.03,524.3,21.33,12.85
279.8,0.7191,0.3864,0.4424,0.6951,30.2,14.2,8.16,0.37,509.3,84.21,12.85
251.3,0.7359,0.4926,0.5801,0.7283,30.2,12.3,6.31,0.69,457.8,45.99,12.26
240.0,0.6651,0.2117,0.2669,0.5299,28.2,7.9,6.34,0.68,389.8,29.72,10.82
401.0,0.7958,0.5259,0.5399,0.8403,33.7,11.9,6.33,4.81,870.5,13.01,12.85
308.4,0.6472,0.4492,0.3001,0.5392,25.7,13.3,8.27,0.88,422.8,58.57,12.85
408.4,0.8624,0.4022,0.5524,0.9075,28.3,14.1,6.03,2.11,665.0,27.42,12.85
237.0,0.894,0.3279,0.5003,0.9869,29.5,12.7,5.0,2.08,415.4,20.54,11.38
302.0,0.8599,0.3415,0.5034,0.9339,31.3,8.4,8.22,0.46,582.5,47.04,12.85
360.3,0.7561,0.54,0.5987,0.7714,33.0,13.4,5.77,1.27,755.7,34.0,12.85
425.6,0.8779,0.332,0.5963,0.8457,27.5,13.1,5.47,3.37,660.8,16.39,12.85
302.9,0.7894,0.5692,0.7102,0.8153,31.0,7.2,6.07,0.97,576.8,22.27,12.85
382.7,0.5772,0.1219,0.6238,0.438,24.1,10.7,6.71,4.35,463.4,13.42,12.62
450.4,0.7161,0.3027,0.4038,0.6785,35.1,10.0,7.14,0.36,1038.4,52.41,12.85
380.1,0.7911,0.4042,0.635,0.7999,27.4,13.0,5.2,0.12,584.0,60.72,12.85
280.6,0.8938,0.3442,0.6349,0.9691,32.2,8.9,9.37,3.33,567.1,19.35,12.59
226.3,0.6465,0.2499,0.3278,0.5276,22.3,12.3,8.22,2.82,232.8,26.49,10.89
446.2,0.7874,0.4485,0.6228,0.8141,24.9,15.2,6.45,7.36,574.4,11.75,12.85
225.5,0.8384,0.4815,0.3906,0.7472,28.8,14.2,6.43,1.71,379.3,33.71,11.74
447.4,0.8318,0.2695,0.5193,0.7046,34.3,15.3,7.02,4.14,997.6,20.88,12.85
357.5,0.7068,0.3912,0.3808,0.6666,29.4,15.8,7.82,2.63,621.4,34.03,12.85
464.2,0.7252,0.3297,0.3539,0.6585,35.0,7.1,5.66,2.79,1068.4,10.59,12.85
427.7,0.739,0.5126,0.4376,0.7315,28.8,12.6,5.85,1.26,717.4,32.59,12.85
479.5,0.6608,0.2245,0.4931,0.5626,28.9,10.7,8.87,0.72,808.7,55.15,12.85
311.2,0.6985,0.4288,0.2902,0.5727,23.7,14.7,6.15,4.09,363.4,17.82,12.85
419.5,0.8009,0.4695,0.6865,0.8317,33.2,9.3,6.71,0.85,890.8,33.64,12.85
324.5,0.792,0.3453,0.7068,0.7676,25.5,15.8,8.92,1.16,436.7,65.35,12.85
344.8,0.7769,0.234,0.6352,0.6717,34.6,12.5,7.98,0.89,779.0,53.01,12.85
383.2,0.8083,0.3996,0.5001,0.825,34.8,14.1,6.54,1.25,871.7,41.13,12.85
447.2,0.7063,0.4769,0.5037,0.6384,35.2,7.8,8.08,0.95,1037.7,32.12,12.85
475.9,0.758,0.5428,0.5004,0.7257,29.3,8.7,5.09,0.07,822.4,41.0,12.85
419.8,0.6715,0.3388,0.6937,0.5862,31.5,13.8,8.31,3.21,817.6,27.32,12.85
328.6,0.816,0.4377,0.578,0.8568,32.9,7.2,7.19,0.88,686.8,27.51,12.85
329.6,0.7816,0.5757,0.4783,0.7978,23.8,14.4,8.66,1.33,390.0,53.26,12.85
411.8,0.7638,0.3803,0.5494,0.751,30.4,7.1,9.3,0.22,758.2,54.08,12.85
282.1,0.6799,0.2889,0.2787,0.5403,22.5,12.9,9.17,0.01,295.6,117.77,12.85
248.7,0.763,0.4196,0.651,0.7685,29.0,10.3,9.09,0.42,422.0,65.76,12.36
312.2,0.8503,0.3333,0.4147,0.8878,24.2,12.5,7.3,1.83,379.9,32.28,12.85
294.7,0.7886,0.5556,0.4947,0.7884,24.6,13.3,6.62,0.16,370.1,75.92,12.85
